host_value	taxon_name	taxon_rank	class_name	class_tax_id	genus_id	genus_name	accession	host
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001841905.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001943915.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001948805.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001947365.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001841615.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001841815.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001840885.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001843535.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001842345.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001946165.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001949085.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001852555.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001841395.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001850465.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002130955.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001945245.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001948865.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001851345.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002131395.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001848625.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001841685.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001840775.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001850905.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001850935.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001852405.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_004106125.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001841845.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_040063415.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002131805.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001844245.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002129385.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002129865.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001844015.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002128845.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001946085.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_040063835.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001852485.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001848585.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_004109125.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_004110645.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_004110125.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001839895.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001844845.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001844145.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002131685.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001949015.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_004111555.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001943895.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_004105335.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_008042395.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002130845.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_004108955.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001852365.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002130105.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001848785.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002131785.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001841665.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001842055.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001852445.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001850365.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001851715.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001841565.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_004112485.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001851185.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001848765.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001852705.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001852495.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001849175.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_004109035.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001851085.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001840905.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002131545.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001947585.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_004107125.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001842225.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002129885.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001841605.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002130945.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001844825.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001850495.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002129545.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_004110465.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002131525.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001843725.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001947815.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001851575.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001948215.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002129825.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001850325.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002130775.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002130935.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001841715.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002130865.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_004109605.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_004110535.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001840755.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001850345.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_004113225.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001947185.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002129565.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001944125.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001841195.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001944525.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001851425.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001942885.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_004111735.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_004109845.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001841175.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002131595.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001946945.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001949025.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001851195.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002131585.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001948525.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001946955.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001889675.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002131385.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_004111945.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001944285.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001850395.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002130215.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001849935.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001850825.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_004113975.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001848545.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001848655.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002131245.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002131715.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001850105.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001840805.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001847665.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_004113425.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001944155.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002131195.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002131335.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001852325.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001845225.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002129265.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002129205.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001851325.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001851665.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001948285.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001840725.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002130605.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001849235.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001840925.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001851125.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001945325.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001944065.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_004110565.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001848645.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001841245.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001850085.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001942645.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001849665.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001945225.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001849845.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001851245.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001840835.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_004114035.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001841425.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001944845.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001948225.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001849425.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001853285.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001853245.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001840985.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001943645.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_004112925.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_004113875.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001851295.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001849675.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001841545.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001852725.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001850965.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001947515.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_004106795.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002129665.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_004113145.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_040063775.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_040063545.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001842595.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001850475.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001855865.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_040063695.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001944615.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_040063615.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001945865.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_040063755.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001944715.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001945155.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001944295.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001944415.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001943435.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001943575.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001945165.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001944795.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001945205.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001943495.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001842255.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001943825.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002131325.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002130515.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001945845.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002130615.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002130525.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002131105.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_004113495.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_001844775.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002129485.1	Homo sapiens
homo sapiens	Homo sapiens	species	Mammalia	40674	1763	Mycobacterium	GCF_002129785.1	Homo sapiens
